learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber,nodeRecommendationID
1,4,3,0.238,0.877,1,0.131348,1
2,8,2,0.201,0.881,1,0.567047,2
2,8,5,0.201,0.881,1,0.161652,0
2,8,7,0.201,0.881,1,0.088593,8
3,10,3,0.215,0.875,1,0.951782,0
3,10,9,0.215,0.875,1,0.739227,7
4,13,0,0.229,0.865,1,0.934296,5
4,13,6,0.229,0.865,1,0.610291,8
4,13,8,0.229,0.865,1,0.649811,7
5,9,4,0.22,0.871,1,0.52298,2
5,9,5,0.22,0.871,1,0.880219,7
6,19,0,0.22,0.863,1,0.297638,2
6,19,2,0.22,0.863,1,0.191956,0
6,19,6,0.22,0.863,1,0.326172,7
6,19,8,0.22,0.863,1,0.688354,1
6,19,14,0.22,0.863,1,0.646149,6
6,19,17,0.22,0.863,1,0.229706,9
7,8,3,0.209,0.866,1,0.724731,2
7,8,4,0.209,0.866,1,0.595978,4
9,13,5,0.199,0.871,1,0.141174,4
10,7,2,0.2,0.876,1,0.01416,4
10,7,3,0.2,0.876,1,0.973389,2
12,19,2,0.221,0.877,1,0.429321,2
12,19,12,0.221,0.877,1,0.819458,0
12,19,14,0.221,0.877,1,0.565491,8
13,8,2,0.232,0.87,1,0.988586,7
13,8,6,0.232,0.87,1,0.869934,0
14,7,3,0.219,0.871,1,0.175659,7
14,7,5,0.219,0.871,1,0.336853,0
15,15,1,0.218,0.879,1,0.625122,7
15,15,12,0.218,0.879,1,0.219696,5
15,15,13,0.218,0.879,1,0.547272,1
16,8,7,0.201,0.854,1,0.618286,5
17,16,7,0.22,0.885,1,0.875214,7
17,16,15,0.22,0.885,1,0.201141,5
18,10,2,0.213,0.871,1,0.706482,5
18,10,4,0.213,0.871,1,0.456055,4
18,10,5,0.213,0.871,1,0.980927,9
20,16,1,0.203,0.875,1,0.982635,4
20,16,10,0.203,0.875,1,0.396484,9
22,11,4,0.213,0.886,1,0.707184,3
25,15,1,0.222,0.878,1,0.077484,2
25,15,9,0.222,0.878,1,0.317902,4
25,15,10,0.222,0.878,1,0.989777,0
25,15,12,0.222,0.878,1,0.757904,9
26,20,7,0.21,0.877,1,0.562561,4
26,20,12,0.21,0.877,1,0.865753,0
27,10,2,0.197,0.884,1,0.106689,0
28,20,1,0.222,0.858,1,0.416962,5
28,20,2,0.222,0.858,1,0.689911,8
28,20,8,0.222,0.858,1,0.03595,3
29,20,0,0.225,0.848,1,0.446136,9
29,20,7,0.225,0.848,1,0.931213,1
29,20,15,0.225,0.848,1,0.738617,3
29,20,17,0.225,0.848,1,0.844757,2
30,13,0,0.214,0.883,1,0.35199,0
30,13,5,0.214,0.883,1,0.599579,5
30,13,8,0.214,0.883,1,0.654358,8
30,13,9,0.214,0.883,1,0.725861,2
31,10,2,0.21,0.878,1,0.734467,5
31,10,6,0.21,0.878,1,0.169098,8
32,15,0,0.224,0.892,1,0.390717,2
32,15,3,0.224,0.892,1,0.49173,0
32,15,6,0.224,0.892,1,0.317749,5
32,15,9,0.224,0.892,1,0.445526,8
32,15,13,0.224,0.892,1,0.866241,7
33,22,2,0.215,0.885,1,0.971588,5
33,22,7,0.215,0.885,1,0.670227,8
33,22,13,0.215,0.885,1,0.530426,7
33,22,19,0.215,0.885,1,0.456909,2
35,23,1,0.211,0.883,1,0.584961,2
35,23,2,0.211,0.883,1,0.070587,3
35,23,20,0.211,0.883,1,0.522003,6
35,23,22,0.211,0.883,1,0.483246,7
36,19,5,0.226,0.864,1,0.381195,2
36,19,9,0.226,0.864,1,0.670044,1
36,19,15,0.226,0.864,1,0.648346,0
37,9,4,0.204,0.862,1,0.28656,0
37,9,5,0.204,0.862,1,0.896759,3
37,9,6,0.204,0.862,1,0.428833,8
38,27,15,0.186,0.87,1,0.29837,7
38,27,25,0.186,0.87,1,0.958954,5
39,5,0,0.233,0.878,1,0.049438,5
39,5,3,0.233,0.878,1,0.325562,8
40,16,4,0.217,0.889,1,0.838196,5
40,16,7,0.217,0.889,1,0.152405,4
40,16,13,0.217,0.889,1,0.394318,7
40,16,14,0.217,0.889,1,0.883484,1
41,17,1,0.222,0.866,1,0.56778,6
41,17,3,0.222,0.866,1,0.21286,7
41,17,6,0.222,0.866,1,0.166412,5
41,17,9,0.222,0.866,1,0.630249,1
41,17,15,0.222,0.866,1,0.609711,4
43,19,1,0.208,0.866,1,0.056976,4
43,19,7,0.208,0.866,1,0.452942,0
43,19,13,0.208,0.866,1,0.561066,9
43,19,14,0.208,0.866,1,0.406403,3
43,19,15,0.208,0.866,1,0.31015,7
43,19,18,0.208,0.866,1,0.016571,2
44,18,4,0.229,0.874,1,0.224091,0
44,18,12,0.229,0.874,1,0.373749,7
44,18,16,0.229,0.874,1,0.939423,3
45,23,7,0.212,0.857,1,0.191162,0
45,23,8,0.212,0.857,1,0.519592,7
45,23,12,0.212,0.857,1,0.348816,5
45,23,21,0.212,0.857,1,0.269165,3
45,23,22,0.212,0.857,1,0.13208,2
46,15,1,0.215,0.874,1,0.07428,4
46,15,12,0.215,0.874,1,0.850861,7
47,10,8,0.204,0.889,1,0.738586,4
49,29,9,0.196,0.879,1,0.445374,5
49,29,14,0.196,0.879,1,0.545593,1
49,29,19,0.196,0.879,1,0.27182,4
50,11,2,0.227,0.872,1,0.766296,4
50,11,3,0.227,0.872,1,0.878021,2
50,11,4,0.227,0.872,1,0.114807,1
50,11,6,0.227,0.872,1,0.753265,8
