learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber,nodeRecommendationID
2,8,2,0.201,0.881,1,0.591919,5
2,8,6,0.201,0.881,1,0.029419,8
3,10,3,0.215,0.875,1,0.485809,5
3,10,4,0.215,0.875,1,0.045685,8
3,10,5,0.215,0.875,1,0.928925,3
3,10,6,0.215,0.875,1,0.181671,9
3,10,7,0.215,0.875,1,0.546997,2
3,10,9,0.215,0.875,1,0.580475,1
4,13,4,0.229,0.865,1,0.465576,2
4,13,11,0.229,0.865,1,0.617493,3
5,9,2,0.22,0.871,1,0.940247,2
5,9,3,0.22,0.871,1,0.664001,3
5,9,5,0.22,0.871,1,0.45929,7
6,19,1,0.22,0.863,1,0.409546,2
6,19,3,0.22,0.863,1,0.831543,7
6,19,4,0.22,0.863,1,0.121307,5
6,19,16,0.22,0.863,1,0.604248,8
7,8,1,0.209,0.866,1,0.62558,5
7,8,7,0.209,0.866,1,0.733856,4
8,10,4,0.223,0.887,1,0.061462,7
8,10,6,0.223,0.887,1,0.913208,5
8,10,7,0.223,0.887,1,0.597992,8
8,10,9,0.223,0.887,1,0.212097,2
9,13,4,0.199,0.871,1,0.397858,7
9,13,10,0.199,0.871,1,0.550232,2
10,7,2,0.2,0.876,1,0.33728,2
10,7,6,0.2,0.876,1,0.733826,6
11,2,1,0.194,0.867,1,0.015106,2
12,19,4,0.221,0.877,1,0.217987,2
12,19,14,0.221,0.877,1,0.405701,3
12,19,15,0.221,0.877,1,0.032806,6
12,19,16,0.221,0.877,1,0.907684,9
13,8,0,0.232,0.87,1,0.609619,9
13,8,3,0.232,0.87,1,0.525452,2
13,8,5,0.232,0.87,1,0.050629,3
14,7,1,0.219,0.871,1,0.18692,9
15,15,4,0.218,0.879,1,0.309418,0
15,15,7,0.218,0.879,1,0.416321,4
17,16,5,0.22,0.885,1,0.688385,4
17,16,7,0.22,0.885,1,0.755768,2
17,16,8,0.22,0.885,1,0.243042,1
17,16,10,0.22,0.885,1,0.338257,5
17,16,11,0.22,0.885,1,0.083435,7
18,10,0,0.213,0.871,1,0.555054,5
18,10,4,0.213,0.871,1,0.568054,4
18,10,6,0.213,0.871,1,0.238251,1
19,5,2,0.203,0.874,1,0.935638,2
20,16,0,0.203,0.875,1,0.189789,2
20,16,10,0.203,0.875,1,0.780029,1
20,16,15,0.203,0.875,1,0.022156,6
24,12,1,0.204,0.882,1,0.449127,9
24,12,4,0.204,0.882,1,0.189789,2
24,12,8,0.204,0.882,1,0.573975,3
25,15,1,0.222,0.878,1,0.465729,2
25,15,2,0.222,0.878,1,0.68576,7
25,15,4,0.222,0.878,1,0.967773,5
25,15,7,0.222,0.878,1,0.194122,8
25,15,8,0.222,0.878,1,0.349091,6
25,15,10,0.222,0.878,1,0.525391,4
26,20,3,0.21,0.877,1,0.363525,4
26,20,7,0.21,0.877,1,0.329773,0
26,20,8,0.21,0.877,1,0.753418,9
27,10,3,0.197,0.884,1,0.953491,4
28,20,0,0.222,0.858,1,0.318481,4
28,20,11,0.222,0.858,1,0.608734,5
29,20,1,0.225,0.848,1,0.314087,5
29,20,5,0.225,0.848,1,0.312805,7
29,20,6,0.225,0.848,1,0.930542,6
29,20,8,0.225,0.848,1,0.54187,1
29,20,19,0.225,0.848,1,0.721191,0
31,10,0,0.21,0.878,1,0.766235,0
31,10,1,0.21,0.878,1,0.812195,4
32,15,0,0.224,0.892,1,0.782471,4
32,15,3,0.224,0.892,1,0.126068,0
32,15,5,0.224,0.892,1,0.292572,6
32,15,8,0.224,0.892,1,0.695831,9
32,15,10,0.224,0.892,1,0.507294,2
32,15,13,0.224,0.892,1,0.647034,3
33,22,2,0.215,0.885,1,0.939056,1
33,22,13,0.215,0.885,1,0.46402,9
33,22,19,0.215,0.885,1,0.601074,0
35,23,17,0.211,0.883,1,0.015564,6
35,23,18,0.211,0.883,1,0.314392,0
36,19,10,0.226,0.864,1,0.219391,6
36,19,11,0.226,0.864,1,0.468048,2
37,9,6,0.204,0.862,1,0.865234,6
38,27,1,0.186,0.87,1,0.757721,6
38,27,2,0.186,0.87,1,0.248322,9
38,27,9,0.186,0.87,1,0.961334,2
38,27,10,0.186,0.87,1,0.35556,3
38,27,15,0.186,0.87,1,0.918762,1
38,27,19,0.186,0.87,1,0.075623,4
39,5,4,0.233,0.878,1,0.109711,9
40,16,0,0.217,0.889,1,0.031921,0
40,16,3,0.217,0.889,1,0.45517,6
40,16,9,0.217,0.889,1,0.4487,4
41,17,4,0.222,0.866,1,0.055634,6
41,17,5,0.222,0.866,1,0.91687,9
41,17,15,0.222,0.866,1,0.955139,4
41,17,16,0.222,0.866,1,0.299225,8
42,3,1,0.208,0.883,1,0.328796,9
43,19,1,0.208,0.866,1,0.266174,3
43,19,12,0.208,0.866,1,0.95813,2
43,19,15,0.208,0.866,1,0.427979,5
43,19,17,0.208,0.866,1,0.80954,7
44,18,3,0.229,0.874,1,0.672363,2
44,18,4,0.229,0.874,1,0.92041,6
44,18,12,0.229,0.874,1,0.426178,3
45,23,8,0.212,0.857,1,0.284851,7
45,23,11,0.212,0.857,1,0.56311,2
45,23,15,0.212,0.857,1,0.541626,6
45,23,22,0.212,0.857,1,0.346039,9
46,15,5,0.215,0.874,1,0.856567,2
46,15,6,0.215,0.874,1,0.040436,3
46,15,8,0.215,0.874,1,0.682312,1
46,15,13,0.215,0.874,1,0.633301,9
46,15,14,0.215,0.874,1,0.423248,6
